id_cliente;id_empresa;cargo;departamento;e-mail
1208;19;Gerente;Comercial / Vendas;cliente1208@empresa19.com
1209;1163;Coordenador (a) / Supervisor (a);Logística / Materiais / Supply;cliente1209@empresa1163.com
1210;23;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente1210@empresa23.com
1211;28;Analista;Logística / Materiais / Supply;cliente1211@empresa28.com
1212;286;Gerente;Logística / Materiais / Supply;cliente1212@empresa286.com
1213;37;Analista;Administrativo;cliente1213@empresa37.com
1214;52;Analista;Administrativo;cliente1214@empresa52.com
1215;822;Analista;Compras / Suprimentos;cliente1215@empresa822.com
1216;55;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente1216@empresa55.com
1217;56;Gerente;Logística / Materiais / Supply;cliente1217@empresa56.com
1218;62;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente1218@empresa62.com
1219;749;Gerente;Comercial / Vendas;cliente1219@empresa749.com
1220;65;Vendedor (a) / Representante Comercial;Comercial / Vendas;cliente1220@empresa65.com
1221;94;Gerente;Comercial / Vendas;cliente1221@empresa94.com
1222;66;Técnico;Operações;cliente1222@empresa66.com
1223;670;Coordenador (a) / Supervisor (a);Logística / Materiais / Supply;cliente1223@empresa670.com
1224;77;Gerente;Comercial / Vendas;cliente1224@empresa77.com
1225;410;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente1225@empresa410.com
1226;661;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente1226@empresa661.com
1227;24;Gerente;Comercial / Vendas;cliente1227@empresa24.com
1228;454;Gerente;Logística / Materiais / Supply;cliente1228@empresa454.com
1229;457;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente1229@empresa457.com
1230;106;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente1230@empresa106.com
1231;475;Gerente;Logística / Materiais / Supply;cliente1231@empresa475.com
1232;108;Gerente;Comercial / Vendas;cliente1232@empresa108.com
1233;123;Gerente;Comercial / Vendas;cliente1233@empresa123.com
1234;111;Gerente;Comercial / Vendas;cliente1234@empresa111.com
1235;112;Gerente;Comercial / Vendas;cliente1235@empresa112.com
1236;107;Gerente;Comercial / Vendas;cliente1236@empresa107.com
1237;541;Vendedor (a) / Representante Comercial;Comercial / Vendas;cliente1237@empresa541.com
1238;1016;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente1238@empresa1016.com
1239;121;Farmacêutico (a) Responsável;Logística / Materiais / Supply;cliente1239@empresa121.com
1240;582;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente1240@empresa582.com
1241;132;Gerente;Logística / Materiais / Supply;cliente1241@empresa132.com
1242;139;Gerente;Comercial / Vendas;cliente1242@empresa139.com
1243;141;Gerente de Produto / Brand Manager;Marketing;cliente1243@empresa141.com
1244;33;Especialista;Recursos Humanos;cliente1244@empresa33.com
1245;34;Gerente;Recursos Humanos;cliente1245@empresa34.com
1246;48;Analista;Recursos Humanos;cliente1246@empresa48.com
1247;60;Coordenador (a) / Supervisor (a);Médico;cliente1247@empresa60.com
1248;882;Analista;Recursos Humanos;cliente1248@empresa882.com
1249;66;Analista;Recursos Humanos;cliente1249@empresa66.com
1250;67;Coordenador (a) / Supervisor (a);Segurança do Trabalho;cliente1250@empresa67.com
1251;123;Estagiário (a);Recursos Humanos;cliente1251@empresa123.com
1252;1148;Diretor (a) / Vice Presidente;Recursos Humanos;cliente1252@empresa1148.com
1253;689;Diretor (a) / Vice Presidente;Recursos Humanos;cliente1253@empresa689.com
1254;142;;;cliente1254@empresa142.com
1255;13;;;cliente1255@empresa13.com
1256;33;;;cliente1256@empresa33.com
1257;26;;;cliente1257@empresa26.com
1258;30;;;cliente1258@empresa30.com
1259;658;;;cliente1259@empresa658.com
1260;42;;;cliente1260@empresa42.com
1261;48;;;cliente1261@empresa48.com
1262;52;;;cliente1262@empresa52.com
1263;731;;;cliente1263@empresa731.com
1264;882;;;cliente1264@empresa882.com
1265;65;;;cliente1265@empresa65.com
1266;75;;;cliente1266@empresa75.com
1267;661;;;cliente1267@empresa661.com
1268;85;;;cliente1268@empresa85.com
1269;24;;;cliente1269@empresa24.com
1270;106;;;cliente1270@empresa106.com
1271;108;;;cliente1271@empresa108.com
1272;492;;;cliente1272@empresa492.com
1273;538;;;cliente1273@empresa538.com
1274;541;;;cliente1274@empresa541.com
1275;120;;;cliente1275@empresa120.com
1276;128;;;cliente1276@empresa128.com
1277;689;;;cliente1277@empresa689.com
1278;141;;;cliente1278@empresa141.com
1279;23;Diretor (a) / Vice Presidente;Farmacovigilância;cliente1279@empresa23.com
1280;42;Diretor (a) / Vice Presidente;Farmacovigilância;cliente1280@empresa42.com
1281;60;Especialista;Farmacovigilância;cliente1281@empresa60.com
1282;65;Farmacêutico (a) Responsável;Farmacovigilância;cliente1282@empresa65.com
1283;1043;Diretor (a) / Vice Presidente;Assuntos Regulatórios;cliente1283@empresa1043.com
1284;114;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente1284@empresa114.com
1285;96;Gerente;Assuntos Regulatórios;cliente1285@empresa96.com
1286;118;Especialista;Farmacovigilância;cliente1286@empresa118.com
1287;121;Gerente;Farmacovigilância;cliente1287@empresa121.com
1288;138;Especialista;Farmacovigilância;cliente1288@empresa138.com
1289;5;Gerente;Inteligência de Mercado;cliente1289@empresa5.com
1290;5;Analista;Produtividade e Efetividade;cliente1290@empresa5.com
1291;8;Coordenador (a) / Supervisor (a);Produtividade e Efetividade;cliente1291@empresa8.com
1292;142;Analista;Incentivos e Premiação da Força de Vendas;cliente1292@empresa142.com
1293;16;Coordenador (a) / Supervisor (a);Produtividade e Efetividade;cliente1293@empresa16.com
1294;19;Coordenador (a) / Supervisor (a);Incentivos e Premiação da Força de Vendas;cliente1294@empresa19.com
1295;92;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente1295@empresa92.com
1296;93;Gerente;Inteligência de Mercado;cliente1296@empresa93.com
1297;33;Analista;Business Support;cliente1297@empresa33.com
1298;27;Diretor (a) / Vice Presidente;Acesso;cliente1298@empresa27.com
1299;28;Coordenador (a) / Supervisor (a);Inteligência de Mercado;cliente1299@empresa28.com
1300;37;Consultor (a);Incentivos e Premiação da Força de Vendas;cliente1300@empresa37.com
1301;48;Gerente;Incentivos e Premiação da Força de Vendas;cliente1301@empresa48.com
1302;52;Gerente;Produtividade e Efetividade;cliente1302@empresa52.com
1303;811;Gerente;Inteligência de Mercado;cliente1303@empresa811.com
1304;715;Gerente;Produtividade e Efetividade;cliente1304@empresa715.com
1305;94;Gerente;Business Support;cliente1305@empresa94.com
1306;69;Coordenador (a) / Supervisor (a);Incentivos e Premiação da Força de Vendas;cliente1306@empresa69.com
1307;75;Gerente;Business Support;cliente1307@empresa75.com
1308;661;Analista;Inteligência de Mercado;cliente1308@empresa661.com
1309;1154;Diretor (a) / Vice Presidente;Operações;cliente1309@empresa1154.com
1310;85;Gerente;Incentivos e Premiação da Força de Vendas;cliente1310@empresa85.com
1311;24;Especialista;Incentivos e Premiação da Força de Vendas;cliente1311@empresa24.com
1312;89;Gerente;Incentivos e Premiação da Força de Vendas;cliente1312@empresa89.com
1313;59;Coordenador (a) / Supervisor (a);Produtividade e Efetividade;cliente1313@empresa59.com
1314;492;Gerente;Inteligência de Mercado;cliente1314@empresa492.com
1315;114;Gerente;Incentivos e Premiação da Força de Vendas;cliente1315@empresa114.com
1316;128;Diretor (a) / Vice Presidente;Business Support;cliente1316@empresa128.com
1317;129;Gerente;Tecnologia da Informação;cliente1317@empresa129.com
1318;132;Gerente;Business Support;cliente1318@empresa132.com
1319;689;Diretor (a) / Vice Presidente;Produtividade e Efetividade;cliente1319@empresa689.com
1320;143;Analista;Inteligência de Mercado;cliente1320@empresa143.com
1321;8;Gerente;Inovação;cliente1321@empresa8.com
1322;142;Gerente;Marketing;cliente1322@empresa142.com
1323;11;Diretor (a) / Vice Presidente;Business Support;cliente1323@empresa11.com
1324;13;Gerente;Tecnologia da Informação;cliente1324@empresa13.com
1325;15;Coordenador (a) / Supervisor (a);Marketing;cliente1325@empresa15.com
1326;16;Diretor (a) / Vice Presidente;Tecnologia da Informação;cliente1326@empresa16.com
1327;18;Gerente;Produtividade e Efetividade;cliente1327@empresa18.com
1328;19;Diretor (a) / Vice Presidente;Tecnologia da Informação;cliente1328@empresa19.com
1329;33;Analista;Business Support;cliente1329@empresa33.com
1330;26;Analista;Marketing;cliente1330@empresa26.com
1331;27;Gerente;Business Support;cliente1331@empresa27.com
1332;28;Gerente de Produto / Brand Manager;Marketing;cliente1332@empresa28.com
1333;286;Gerente;Novos Negócios;cliente1333@empresa286.com
1334;658;Especialista;Marketing;cliente1334@empresa658.com
1335;47;Gerente;Marketing;cliente1335@empresa47.com
1336;54;Analista;Business Support;cliente1336@empresa54.com
1337;731;Analista;Marketing;cliente1337@empresa731.com
1338;62;Gerente;Marketing;cliente1338@empresa62.com
1339;715;Gerente;Marketing;cliente1339@empresa715.com
1340;75;Diretor (a) / Vice Presidente;Business Support;cliente1340@empresa75.com
1341;79;Especialista;Operações;cliente1341@empresa79.com
1342;76;Analista;Médico;cliente1342@empresa76.com
1343;661;Analista;Marketing;cliente1343@empresa661.com
1344;85;Gerente;Recursos Humanos;cliente1344@empresa85.com
1345;24;Analista;Marketing;cliente1345@empresa24.com
1346;454;Analista;Meio Ambiente;cliente1346@empresa454.com
1347;59;Diretor (a) / Vice Presidente;Marketing;cliente1347@empresa59.com
1348;457;Coordenador (a) / Supervisor (a);Marketing;cliente1348@empresa457.com
1349;967;Diretor Geral;Marketing;cliente1349@empresa967.com
1350;108;Presidente;Presidência;cliente1350@empresa108.com
1351;114;Gerente;Business Support;cliente1351@empresa114.com
1352;1072;Coordenador (a) / Supervisor (a);Novos Negócios;cliente1352@empresa1072.com
1353;541;Diretor Geral;Marketing;cliente1353@empresa541.com
1354;120;Gerente;Business Support;cliente1354@empresa120.com
1355;584;Gerente;Novos Negócios;cliente1355@empresa584.com
1356;127;Diretor (a) / Vice Presidente;Business Support;cliente1356@empresa127.com
1357;582;Gerente de Produto / Brand Manager;Comercial / Vendas;cliente1357@empresa582.com
1358;129;Gerente de Produto / Brand Manager;Marketing;cliente1358@empresa129.com
1359;130;Diretor (a) / Vice Presidente;Marketing;cliente1359@empresa130.com
1360;139;Coordenador (a) / Supervisor (a);Inteligência de Mercado;cliente1360@empresa139.com
1361;601;Diretor (a) / Vice Presidente;Administrativo;cliente1361@empresa601.com
1362;141;Gerente;Unidade de Negócios;cliente1362@empresa141.com
1363;8;Analista;Marketing;cliente1363@empresa8.com
1364;142;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente1364@empresa142.com
1365;16;Analista;Recursos Humanos;cliente1365@empresa16.com
1366;28;Diretor (a) / Vice Presidente;Recursos Humanos;cliente1366@empresa28.com
1367;34;Analista;Recursos Humanos;cliente1367@empresa34.com
1368;52;Gerente;Recursos Humanos;cliente1368@empresa52.com
1369;54;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente1369@empresa54.com
1370;60;Gerente;Recursos Humanos;cliente1370@empresa60.com
1371;66;Analista;Recursos Humanos;cliente1371@empresa66.com
1372;79;Gerente;Recursos Humanos;cliente1372@empresa79.com
1373;612;Consultor (a);Recursos Humanos;cliente1373@empresa612.com
1374;85;Analista;Recursos Humanos;cliente1374@empresa85.com
1375;111;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente1375@empresa111.com
1376;139;Gerente;Recursos Humanos;cliente1376@empresa139.com
1377;28;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente1377@empresa28.com
1378;52;Analista;Recursos Humanos;cliente1378@empresa52.com
1379;60;Especialista;Recursos Humanos;cliente1379@empresa60.com
1380;62;Analista;Recursos Humanos;cliente1380@empresa62.com
1381;85;Analista;Recursos Humanos;cliente1381@empresa85.com
1382;567;Gerente;Recursos Humanos;cliente1382@empresa567.com
1383;231;Gerente;Recursos Humanos;cliente1383@empresa231.com
1384;90;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente1384@empresa90.com
1385;54;Gerente;Recursos Humanos;cliente1385@empresa54.com
1386;416;Analista;Administrativo;cliente1386@empresa416.com
1387;83;Coordenador (a) / Supervisor (a);Administrativo;cliente1387@empresa83.com
1388;1033;Analista;Recursos Humanos;cliente1388@empresa1033.com
1389;110;Analista;Recursos Humanos;cliente1389@empresa110.com
1390;8;Coordenador (a) / Supervisor (a);Pesquisa Clínica;cliente1390@empresa8.com
1391;16;Gerente;Pesquisa Clínica;cliente1391@empresa16.com
1392;19;Diretor (a) / Vice Presidente;Pesquisa Clínica;cliente1392@empresa19.com
1393;37;Gerente;Pesquisa Clínica;cliente1393@empresa37.com
1394;42;Gerente;Pesquisa Clínica;cliente1394@empresa42.com
1395;610;Analista;Pesquisa Clínica;cliente1395@empresa610.com
1396;60;Coordenador (a) / Supervisor (a);Pesquisa Clínica;cliente1396@empresa60.com
1397;76;Gerente;Assuntos Regulatórios;cliente1397@empresa76.com
1398;85;Médico (a);Médico;cliente1398@empresa85.com
1399;89;Coordenador (a) / Supervisor (a);Pesquisa Clínica;cliente1399@empresa89.com
1400;123;Gerente;Pesquisa Clínica;cliente1400@empresa123.com
1401;114;Diretor (a) / Vice Presidente;Pesquisa e Desenvolvimento;cliente1401@empresa114.com
1402;501;Gerente;Pesquisa Clínica;cliente1402@empresa501.com
1403;96;Diretor (a) / Vice Presidente;Pesquisa Clínica;cliente1403@empresa96.com
1404;118;Gerente;Pesquisa Clínica;cliente1404@empresa118.com
1405;121;Analista;Assuntos Regulatórios;cliente1405@empresa121.com
1406;567;Analista;Pesquisa Clínica;cliente1406@empresa567.com
1407;5;Assistente / Assessor (a) / Auxiliar;Presidência;cliente1407@empresa5.com
1408;6;Analista;Recursos Humanos;cliente1408@empresa6.com
1409;829;Gerente;Recursos Humanos;cliente1409@empresa829.com
1410;8;Gerente Distrital;Força de Vendas;cliente1410@empresa8.com
1411;1173;Presidente;Tecnologia da Informação;cliente1411@empresa1173.com
1412;142;Gerente Distrital;Força de Vendas;cliente1412@empresa142.com
1413;16;Gerente Distrital;Força de Vendas;cliente1413@empresa16.com
1414;19;Gerente;Recursos Humanos;cliente1414@empresa19.com
1415;792;Gerente;Comercial / Vendas;cliente1415@empresa792.com
1416;1163;Presidente;Presidência;cliente1416@empresa1163.com
1417;976;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente1417@empresa976.com
1418;27;Gerente;Recursos Humanos;cliente1418@empresa27.com
1419;28;Presidente;Administrativo;cliente1419@empresa28.com
1420;34;Especialista;Recursos Humanos;cliente1420@empresa34.com
1421;944;Gerente;Comercial / Vendas;cliente1421@empresa944.com
1422;42;Diretor (a) / Vice Presidente;Recursos Humanos;cliente1422@empresa42.com
1423;861;Gerente;Recursos Humanos;cliente1423@empresa861.com
1424;44;Analista;Recursos Humanos;cliente1424@empresa44.com
1425;45;Presidente;Presidência;cliente1425@empresa45.com
1426;769;Presidente;Administrativo;cliente1426@empresa769.com
1427;49;Gerente;Recursos Humanos;cliente1427@empresa49.com
1428;825;Gerente;Administrativo;cliente1428@empresa825.com
1429;54;Analista;Recursos Humanos;cliente1429@empresa54.com
1430;995;Gerente;Recursos Humanos;cliente1430@empresa995.com
1431;60;Analista;Recursos Humanos;cliente1431@empresa60.com
1432;94;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente1432@empresa94.com
1433;1091;Gerente;Administrativo;cliente1433@empresa1091.com
1434;1147;Gerente;Recursos Humanos;cliente1434@empresa1147.com
1435;69;Gerente;Recursos Humanos;cliente1435@empresa69.com
1436;75;Presidente;Administrativo;cliente1436@empresa75.com
1437;76;Diretor (a) / Vice Presidente;Recursos Humanos;cliente1437@empresa76.com
1438;661;Especialista;Administrativo;cliente1438@empresa661.com
1439;612;Diretor (a) / Vice Presidente;Recursos Humanos;cliente1439@empresa612.com
1440;85;Consultor (a);Recursos Humanos;cliente1440@empresa85.com
1441;960;Diretor (a) / Vice Presidente;Assuntos Regulatórios;cliente1441@empresa960.com
1442;894;Presidente;Presidência;cliente1442@empresa894.com
1443;733;Sócio (a);Marketing;cliente1443@empresa733.com
1444;914;Diretor (a) / Vice Presidente;Boas Práticas de Manufatura;cliente1444@empresa914.com
1445;1104;Assistente / Assessor (a) / Auxiliar;Recursos Humanos;cliente1445@empresa1104.com
1446;89;Diretor (a) / Vice Presidente;Recursos Humanos;cliente1446@empresa89.com
1447;1033;Diretor (a) / Vice Presidente;Administrativo;cliente1447@empresa1033.com
1448;1116;Presidente;Administrativo;cliente1448@empresa1116.com
1449;986;Gerente;Garantia / Controle de Qualidade;cliente1449@empresa986.com
1450;1140;Presidente;Assuntos Regulatórios;cliente1450@empresa1140.com
1451;102;Gerente;Recursos Humanos;cliente1451@empresa102.com
1452;898;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente1452@empresa898.com
1453;475;Presidente;Presidência;cliente1453@empresa475.com
1454;123;Diretor (a) / Vice Presidente;Recursos Humanos;cliente1454@empresa123.com
1455;501;Estagiário (a);Recursos Humanos;cliente1455@empresa501.com
